date,close_eur,close_usd
2013-02-03,20.60,20.60
2013-02-04,20.40,20.40
2013-02-05,20.60,20.60
2013-02-06,21.20,21.20
2013-02-07,22.10,22.10
2013-02-08,22.70,22.70
2013-02-09,23.60,23.60
2013-02-10,24.00,24.00
2013-02-11,24.60,24.60
2013-02-12,25.20,25.20
2013-02-13,24.20,24.20
2013-02-14,27.20,27.20
2013-02-15,27.10,27.10
2013-02-16,27.20,27.20
2013-02-17,26.80,26.80
2013-02-18,27.00,27.00
2013-02-19,29.40,29.40
2013-02-20,29.60,29.60
2013-02-21,29.80,29.80
2013-02-22,30.30,30.30
2013-02-23,29.80,29.80
2013-02-24,29.90,29.90
2013-02-25,30.40,30.40
2013-02-26,31.10,31.10
2013-02-27,30.90,30.90
2013-02-28,33.40,33.40
2013-03-01,34.50,34.50
2013-03-02,34.30,34.30
2013-03-03,34.50,34.50
2013-03-04,36.20,36.20
2013-03-05,40.30,40.30
2013-03-06,41.00,41.00
2013-03-07,42.00,42.00
2013-03-08,44.20,44.20
2013-03-09,46.80,46.80
2013-03-10,46.00,46.00
2013-03-11,48.40,48.40
2013-03-12,44.30,44.30
2013-03-13,46.90,46.90
2013-03-14,47.20,47.20
2013-03-15,47.00,47.00
2013-03-16,47.00,47.00
2013-03-17,47.40,47.40
2013-03-18,51.60,51.60
2013-03-19,59.10,59.10
2013-03-20,64.50,64.50
2013-03-21,70.80,70.80
2013-03-22,69.90,69.90
2013-03-23,64.30,64.30
2013-03-24,71.50,71.50
2013-03-25,73.60,73.60
2013-03-26,78.50,78.50
2013-03-27,88.90,88.90
2013-03-28,86.20,86.20
2013-03-29,90.50,90.50
2013-03-30,92.20,92.20
2013-03-31,93.00,93.00
2013-04-01,104.00,104.00
2013-04-02,118.00,118.00
2013-04-03,135.00,135.00
2013-04-04,132.10,132.10
2013-04-05,142.30,142.30
2013-04-06,142.60,142.60
2013-04-07,162.30,162.30
2013-04-08,187.50,187.50
2013-04-09,230.00,230.00
2013-04-10,165.00,165.00
2013-04-11,124.90,124.90
2013-04-12,117.00,117.00
2013-04-13,93.00,93.00
2013-04-14,90.00,90.00
2013-04-15,82.40,82.40
2013-04-16,68.40,68.40
2013-04-17,93.10,93.10
2013-04-18,109.00,109.00
2013-04-19,118.50,118.50
2013-04-20,126.60,126.60
2013-04-21,119.20,119.20
2013-04-22,127.40,127.40
2013-04-23,143.50,143.50
2013-04-24,154.20,154.20
2013-04-25,141.70,141.70
2013-04-26,136.90,136.90
2013-04-27,128.00,128.00
2013-04-28,134.40,134.40
2013-04-29,144.00,144.00
2013-04-30,139.20,139.20
2013-05-01,116.40,116.40
2013-05-02,106.30,106.30
2013-05-03,98.10,98.10
2013-05-04,112.90,112.90
2013-05-05,116.00,116.00
2013-05-06,112.30,112.30
2013-05-07,109.60,109.60
2013-05-08,113.20,113.20
2013-05-09,112.80,112.80
2013-05-10,117.70,117.70
2013-05-11,115.60,115.60
2013-05-12,114.80,114.80
2013-05-13,118.00,118.00
2013-05-14,111.40,111.40
2013-05-15,114.20,114.20
2013-05-16,118.20,118.20
2013-05-17,123.50,123.50
2013-05-18,123.20,123.20
2013-05-19,122.50,122.50
2013-05-20,122.00,122.00
2013-05-21,122.90,122.90
2013-05-22,123.80,123.80
2013-05-23,126.30,126.30
2013-05-24,133.10,133.10
2013-05-25,132.00,132.00
2013-05-26,133.50,133.50
2013-05-27,129.80,129.80
2013-05-28,129.00,129.00
2013-05-29,132.30,132.30
2013-05-30,128.80,128.80
2013-05-31,128.80,128.80
2013-06-01,129.30,129.30
2013-06-02,122.50,122.50
2013-06-03,120.70,120.70
2013-06-04,121.40,121.40
2013-06-05,121.90,121.90
2013-06-06,119.00,119.00
2013-06-07,111.00,111.00
2013-06-08,107.90,107.90
2013-06-09,100.40,100.40
2013-06-10,106.30,106.30
2013-06-11,109.00,109.00
2013-06-12,108.80,108.80
2013-06-13,103.90,103.90
2013-06-14,100.00,100.00
2013-06-15,99.80,99.80
2013-06-16,99.90,99.90
2013-06-17,101.90,101.90
2013-06-18,107.30,107.30
2013-06-19,108.30,108.30
2013-06-20,111.30,111.30
2013-06-21,109.50,109.50
2013-06-22,108.20,108.20
2013-06-23,107.90,107.90
2013-06-24,102.10,102.10
2013-06-25,103.30,103.30
2013-06-26,104.00,104.00
2013-06-27,101.70,101.70
2013-06-28,94.70,94.70
2013-06-29,95.00,95.00
2013-06-30,97.50,97.50
2013-07-01,88.10,88.10
2013-07-02,90.40,90.40
2013-07-03,78.90,78.90
2013-07-04,80.00,80.00
2013-07-05,68.50,68.50
2013-07-06,69.70,69.70
2013-07-07,76.50,76.50
2013-07-08,76.00,76.00
2013-07-09,76.70,76.70
2013-07-10,88.00,88.00
2013-07-11,89.00,89.00
2013-07-12,94.00,94.00
2013-07-13,98.30,98.30
2013-07-14,94.40,94.40
2013-07-15,98.90,98.90
2013-07-16,97.10,97.10
2013-07-17,98.50,98.50
2013-07-18,90.10,90.10
2013-07-19,92.00,92.00
2013-07-20,89.80,89.80
2013-07-21,92.00,92.00
2013-07-22,91.60,91.60
2013-07-23,95.60,95.60
2013-07-24,95.10,95.10
2013-07-25,96.90,96.90
2013-07-26,96.00,96.00
2013-07-27,94.40,94.40
2013-07-28,98.80,98.80
2013-07-29,101.50,101.50
2013-07-30,108.00,108.00
2013-07-31,106.20,106.20
2013-08-01,104.00,104.00
2013-08-02,104.50,104.50
2013-08-03,104.90,104.90
2013-08-04,105.10,105.10
2013-08-05,106.70,106.70
2013-08-06,106.60,106.60
2013-08-07,106.00,106.00
2013-08-08,103.10,103.10
2013-08-09,102.80,102.80
2013-08-10,103.00,103.00
2013-08-11,105.00,105.00
2013-08-12,106.80,106.80
2013-08-13,109.60,109.60
2013-08-14,112.60,112.60
2013-08-15,110.00,110.00
2013-08-16,109.00,109.00
2013-08-17,112.80,112.80
2013-08-18,113.40,113.40
2013-08-19,118.50,118.50
2013-08-20,121.20,121.20
2013-08-21,123.30,123.30
2013-08-22,122.00,122.00
2013-08-23,118.50,118.50
2013-08-24,119.60,119.60
2013-08-25,122.10,122.10
2013-08-26,120.10,120.10
2013-08-27,131.30,131.30
2013-08-28,128.80,128.80
2013-08-29,129.30,129.30
2013-08-30,138.00,138.00
2013-08-31,141.00,141.00
2013-09-01,146.00,146.00
2013-09-02,144.00,144.00
2013-09-03,144.00,144.00
2013-09-04,132.50,132.50
2013-09-05,130.20,130.20
2013-09-06,121.90,121.90
2013-09-07,129.00,129.00
2013-09-08,126.30,126.30
2013-09-09,133.10,133.10
2013-09-10,132.60,132.60
2013-09-11,142.10,142.10
2013-09-12,139.40,139.40
2013-09-13,140.70,140.70
2013-09-14,136.70,136.70
2013-09-15,138.30,138.30
2013-09-16,139.40,139.40
2013-09-17,139.10,139.10
2013-09-18,140.40,140.40
2013-09-19,135.10,135.10
2013-09-20,133.80,133.80
2013-09-21,134.40,134.40
2013-09-22,134.00,134.00
2013-09-23,133.40,133.40
2013-09-24,134.80,134.80
2013-09-25,135.00,135.00
2013-09-26,137.10,137.10
2013-09-27,138.90,138.90
2013-09-28,142.50,142.50
2013-09-29,143.90,143.90
2013-09-30,141.90,141.90
2013-10-01,140.30,140.30
2013-10-02,123.00,123.00
2013-10-03,131.00,131.00
2013-10-04,136.80,136.80
2013-10-05,136.70,136.70
2013-10-06,137.80,137.80
2013-10-07,135.80,135.80
2013-10-08,136.50,136.50
2013-10-09,139.50,139.50
2013-10-10,140.40,140.40
2013-10-11,140.10,140.10
2013-10-12,142.90,142.90
2013-10-13,147.50,147.50
2013-10-14,151.40,151.40
2013-10-15,158.10,158.10
2013-10-16,152.80,152.80
2013-10-17,157.60,157.60
2013-10-18,168.30,168.30
2013-10-19,183.10,183.10
2013-10-20,186.10,186.10
2013-10-21,192.80,192.80
2013-10-22,203.00,203.00
2013-10-23,228.00,228.00
2013-10-24,207.00,207.00
2013-10-25,197.90,197.90
2013-10-26,188.60,188.60
2013-10-27,206.90,206.90
2013-10-28,206.90,206.90
2013-10-29,216.00,216.00
2013-10-30,208.00,208.00
2013-10-31,211.20,211.20
2013-11-01,213.40,213.40
2013-11-02,211.70,211.70
2013-11-03,224.00,224.00
2013-11-04,238.20,238.20
2013-11-05,251.30,251.30
2013-11-06,264.10,264.10
2013-11-07,309.60,309.60
2013-11-08,355.00,355.00
2013-11-09,367.80,367.80
2013-11-10,336.30,336.30
2013-11-11,363.00,363.00
2013-11-12,380.00,380.00
2013-11-13,434.90,434.90
2013-11-14,433.40,433.40
2013-11-15,433.90,433.90
2013-11-16,462.00,462.00
2013-11-17,528.30,528.30
2013-11-18,785.40,785.40
2013-11-19,645.70,645.70
2013-11-20,638.00,638.00
2013-11-21,764.90,764.90
2013-11-22,802.00,802.00
2013-11-23,832.50,832.50
2013-11-24,795.00,795.00
2013-11-25,830.00,830.00
2013-11-26,970.00,970.00
2013-11-27,1079.90,1079.90
2013-11-28,1101.40,1101.40
2013-11-29,1206.90,1206.90
2013-11-30,1205.70,1205.70
2013-12-01,1004.40,1004.40
2013-12-02,1096.60,1096.60
2013-12-03,1154.90,1154.90
2013-12-04,1237.60,1237.60
2013-12-05,1106.30,1106.30
2013-12-06,845.00,845.00
2013-12-07,697.00,697.00
2013-12-08,804.00,804.00
2013-12-09,919.00,919.00
2013-12-10,1033.70,1033.70
2013-12-11,919.90,919.90
2013-12-12,900.00,900.00
2013-12-13,936.80,936.80
2013-12-14,908.90,908.90
2013-12-15,919.90,919.90
2013-12-16,759.90,759.90
2013-12-17,715.00,715.00
2013-12-18,541.00,541.00
2013-12-19,732.00,732.00
2013-12-20,650.00,650.00
2013-12-21,640.50,640.50
2013-12-22,639.50,639.50
2013-12-23,713.20,713.20
2013-12-24,702.80,702.80
2013-12-25,707.30,707.30
2013-12-26,802.00,802.00
2013-12-27,803.00,803.00
2013-12-28,762.00,762.00
2013-12-29,785.00,785.00
2013-12-30,804.80,804.80
2013-12-31,805.90,805.90
2014-01-01,815.90,815.90
2014-01-02,856.90,856.90
2014-01-03,884.30,884.30
2014-01-04,924.70,924.70
2014-01-05,1014.70,1014.70
2014-01-06,1012.70,1012.70
2014-01-07,879.90,879.90
2014-01-08,938.80,938.80
2014-01-09,937.00,937.00
2014-01-10,957.80,957.80
2014-01-11,1005.30,1005.30
2014-01-12,939.80,939.80
2014-01-13,922.90,922.90
2014-01-14,919.30,919.30
2014-01-15,941.20,941.20
2014-01-16,913.50,913.50
2014-01-17,894.20,894.20
2014-01-18,905.70,905.70
2014-01-19,954.80,954.80
2014-01-20,956.00,956.00
2014-01-21,962.20,962.20
2014-01-22,951.00,951.00
2014-01-23,944.20,944.20
2014-01-24,916.50,916.50
2014-01-25,961.00,961.00
2014-01-26,1007.00,1007.00
2014-01-27,943.50,943.50
2014-01-28,932.70,932.70
2014-01-29,925.70,925.70
2014-01-30,941.40,941.40
2014-01-31,938.80,938.80
2014-02-01,940.40,940.40
2014-02-02,953.30,953.30
2014-02-03,931.70,931.70
2014-02-04,926.60,926.60
2014-02-05,904.50,904.50
2014-02-06,828.90,828.90
2014-02-07,695.70,695.70
2014-02-08,648.80,648.80
2014-02-09,659.60,659.60
2014-02-10,582.60,582.60
2014-02-11,579.00,579.00
2014-02-12,531.10,531.10
2014-02-13,451.40,451.40
2014-02-14,427.70,427.70
2014-02-15,371.10,371.10
2014-02-16,299.80,299.80
2014-02-17,272.30,272.30
2014-02-18,294.00,294.00
2014-02-19,261.50,261.50
2014-02-20,111.90,111.90
2014-02-21,111.60,111.60
2014-02-22,255.60,255.60
2014-02-23,310.20,310.20
2014-02-24,174.00,174.00
2014-02-25,135.80,135.80
2014-02-26,593.10,593.10
2014-02-27,596.50,596.50
2014-02-28,573.90,573.90
2014-03-01,557.40,557.40
2014-03-02,544.60,544.60
2014-03-03,662.20,662.20
2014-03-04,661.80,661.80
2014-03-05,658.30,658.30
2014-03-06,648.30,648.30
2014-03-07,616.70,616.70
2014-03-08,609.20,609.20
2014-03-09,627.00,627.00
2014-03-10,613.00,613.00
2014-03-11,608.70,608.70
2014-03-12,619.40,619.40
2014-03-13,625.00,625.00
2014-03-14,614.00,614.00
2014-03-15,624.00,624.00
2014-03-16,619.10,619.10
2014-03-17,606.40,606.40
2014-03-18,598.90,598.90
2014-03-19,595.00,595.00
2014-03-20,566.00,566.00
2014-03-21,549.60,549.60
2014-03-22,564.30,564.30
2014-03-23,551.20,551.20
2014-03-24,567.60,567.60
2014-03-25,562.90,562.90
2014-03-26,562.50,562.50
2014-03-27,460.50,460.50
2014-03-28,482.60,482.60
2014-03-29,477.10,477.10
2014-03-30,446.90,446.90
2014-03-31,444.70,444.70
2014-04-01,463.50,463.50
2014-04-02,424.40,424.40
2014-04-03,436.30,436.30
2014-04-04,444.40,444.40
2014-04-05,456.60,456.60
2014-04-06,455.70,455.70
2014-04-07,462.40,462.40
2014-04-08,466.60,466.60
2014-04-09,457.30,457.30
2014-04-10,384.60,384.60
2014-04-11,435.10,435.10
2014-04-12,437.60,437.60
2014-04-13,427.60,427.60
2014-04-14,478.40,478.40
2014-04-15,526.40,526.40
2014-04-16,537.00,537.00
2014-04-17,502.00,502.00
2014-04-18,485.50,485.50
2014-04-19,506.00,506.00
2014-04-20,498.50,498.50
2014-04-21,495.20,495.20
2014-04-22,487.90,487.90
2014-04-23,487.30,487.30
2014-04-24,500.30,500.30
2014-04-25,464.50,464.50
2014-04-26,457.90,457.90
2014-04-27,443.20,443.20
2014-04-28,441.90,441.90
2014-04-29,446.10,446.10
2014-04-30,445.60,445.60
2014-05-01,460.10,460.10
2014-05-02,453.70,453.70
2014-05-03,438.60,438.60
2014-05-04,436.00,436.00
2014-05-05,430.90,430.90
2014-05-06,432.20,432.20
2014-05-07,446.50,446.50
2014-05-08,441.10,441.10
2014-05-09,445.50,445.50
2014-05-10,451.90,451.90
2014-05-11,433.20,433.20
2014-05-12,438.20,438.20
2014-05-13,433.90,433.90
2014-05-14,442.60,442.60
2014-05-15,448.10,448.10
2014-05-16,453.60,453.60
2014-05-17,452.80,452.80
2014-05-18,450.10,450.10
2014-05-19,443.90,443.90
2014-05-20,484.60,484.60
2014-05-21,488.80,488.80
2014-05-22,515.40,515.40
2014-05-23,518.10,518.10
2014-05-24,520.50,520.50
2014-05-25,570.40,570.40
2014-05-26,582.00,582.00
2014-05-27,570.10,570.10
2014-05-28,570.80,570.80
2014-05-29,564.40,564.40
2014-05-30,612.30,612.30
2014-05-31,627.90,627.90
2014-06-01,649.80,649.80
2014-06-02,655.50,655.50
2014-06-03,669.40,669.40
2014-06-04,638.90,638.90
2014-06-05,660.20,660.20
2014-06-06,650.40,650.40
2014-06-07,651.70,651.70
2014-06-08,651.00,651.00
2014-06-09,644.30,644.30
2014-06-10,655.60,655.60
2014-06-11,643.00,643.00
2014-06-12,597.10,597.10
2014-06-13,610.30,610.30
2014-06-14,583.40,583.40
2014-06-15,582.30,582.30
2014-06-16,599.10,599.10
2014-06-17,605.10,605.10
2014-06-18,606.20,606.20
2014-06-19,600.20,600.20
2014-06-20,590.80,590.80
2014-06-21,597.00,597.00
2014-06-22,603.60,603.60
2014-06-23,591.20,591.20
2014-06-24,588.80,588.80
2014-06-25,568.50,568.50
2014-06-26,582.70,582.70
2014-06-27,602.20,602.20
2014-06-28,597.60,597.60
2014-06-29,601.10,601.10
2014-06-30,635.10,635.10
2014-07-01,643.20,643.20
2014-07-02,645.70,645.70
2014-07-03,638.00,638.00
2014-07-04,624.00,624.00
2014-07-05,623.00,623.00
2014-07-06,626.70,626.70
2014-07-07,613.60,613.60
2014-07-08,615.30,615.30
2014-07-09,623.00,623.00
2014-07-10,618.40,618.40
2014-07-11,632.90,632.90
2014-07-12,635.90,635.90
2014-07-13,628.00,628.00
2014-07-14,618.30,618.30
2014-07-15,619.60,619.60
2014-07-16,614.80,614.80
2014-07-17,626.60,626.60
2014-07-18,627.50,627.50
2014-07-19,627.00,627.00
2014-07-20,621.00,621.00
2014-07-21,625.10,625.10
2014-07-22,622.50,622.50
2014-07-23,621.70,621.70
2014-07-24,601.90,601.90
2014-07-25,600.50,600.50
2014-07-26,596.00,596.00
2014-07-27,595.00,595.00
2014-07-28,587.90,587.90
2014-07-29,585.80,585.80
2014-07-30,564.60,564.60
2014-07-31,589.50,589.50
2014-08-01,598.80,598.80
2014-08-02,591.70,591.70
2014-08-03,588.90,588.90
2014-08-04,592.80,592.80
2014-08-05,588.80,588.80
2014-08-06,589.80,589.80
2014-08-07,592.80,592.80
2014-08-08,595.80,595.80
2014-08-09,589.50,589.50
2014-08-10,592.10,592.10
2014-08-11,575.90,575.90
2014-08-12,567.70,567.70
2014-08-13,542.10,542.10
2014-08-14,504.80,504.80
2014-08-15,496.50,496.50
2014-08-16,522.00,522.00
2014-08-17,485.50,485.50
2014-08-18,462.20,462.20
2014-08-19,485.10,485.10
2014-08-20,516.80,516.80
2014-08-21,517.90,517.90
2014-08-22,516.10,516.10
2014-08-23,497.70,497.70
2014-08-24,509.70,509.70
2014-08-25,502.90,502.90
2014-08-26,512.60,512.60
2014-08-27,515.20,515.20
2014-08-28,510.80,510.80
2014-08-29,512.60,512.60
2014-08-30,506.00,506.00
2014-08-31,481.80,481.80
2014-09-01,477.20,477.20
2014-09-02,478.90,478.90
2014-09-03,480.00,480.00
2014-09-04,491.00,491.00
2014-09-05,483.60,483.60
2014-09-06,484.50,484.50
2014-09-07,485.80,485.80
2014-09-08,475.70,475.70
2014-09-09,474.90,474.90
2014-09-10,479.70,479.70
2014-09-11,478.50,478.50
2014-09-12,477.70,477.70
2014-09-13,478.20,478.20
2014-09-14,477.70,477.70
2014-09-15,477.70,477.70
2014-09-16,466.80,466.80
2014-09-17,461.10,461.10
2014-09-18,424.30,424.30
2014-09-19,397.70,397.70
2014-09-20,411.50,411.50
2014-09-21,401.60,401.60
2014-09-22,404.10,404.10
2014-09-23,436.90,436.90
2014-09-24,423.80,423.80
2014-09-25,412.30,412.30
2014-09-26,404.50,404.50
2014-09-27,399.00,399.00
2014-09-28,379.10,379.10
2014-09-29,376.80,376.80
2014-09-30,388.20,388.20
2014-10-01,382.80,382.80
2014-10-02,375.10,375.10
2014-10-03,363.50,363.50
2014-10-04,335.30,335.30
2014-10-05,322.90,322.90
2014-10-06,331.50,331.50
2014-10-07,331.60,331.60
2014-10-08,350.90,350.90
2014-10-09,360.90,360.90
2014-10-10,361.70,361.70
2014-10-11,361.20,361.20
2014-10-12,373.20,373.20
2014-10-13,387.30,387.30
2014-10-14,397.10,397.10
2014-10-15,393.20,393.20
2014-10-16,379.80,379.80
2014-10-17,380.50,380.50
2014-10-18,390.90,390.90
2014-10-19,387.30,387.30
2014-10-20,380.40,380.40
2014-10-21,382.40,382.40
2014-10-22,378.90,378.90
2014-10-23,355.80,355.80
2014-10-24,355.10,355.10
2014-10-25,346.70,346.70
2014-10-26,348.70,348.70
2014-10-27,350.10,350.10
2014-10-28,351.10,351.10
2014-10-29,335.10,335.10
2014-10-30,344.90,344.90
2014-10-31,337.90,337.90
2014-11-01,325.40,325.40
2014-11-02,322.50,322.50
2014-11-03,324.20,324.20
2014-11-04,328.00,328.00
2014-11-05,338.00,338.00
2014-11-06,347.70,347.70
2014-11-07,341.90,341.90
2014-11-08,343.50,343.50
2014-11-09,362.00,362.00
2014-11-10,367.10,367.10
2014-11-11,365.40,365.40
2014-11-12,432.00,432.00
2014-11-13,428.70,428.70
2014-11-14,396.50,396.50
2014-11-15,374.90,374.90
2014-11-16,385.60,385.60
2014-11-17,384.70,384.70
2014-11-18,379.20,379.20
2014-11-19,381.40,381.40
2014-11-20,357.30,357.30
2014-11-21,351.80,351.80
2014-11-22,352.00,352.00
2014-11-23,365.90,365.90
2014-11-24,378.90,378.90
2014-11-25,376.40,376.40
2014-11-26,365.40,365.40
2014-11-27,368.80,368.80
2014-11-28,377.60,377.60
2014-11-29,376.30,376.30
2014-11-30,374.90,374.90
2014-12-01,378.60,378.60
2014-12-02,380.60,380.60
2014-12-03,377.00,377.00
2014-12-04,369.80,369.80
2014-12-05,377.60,377.60
2014-12-06,376.30,376.30
2014-12-07,376.50,376.50
2014-12-08,365.00,365.00
2014-12-09,352.20,352.20
2014-12-10,347.90,347.90
2014-12-11,347.70,347.70
2014-12-12,353.40,353.40
2014-12-13,348.20,348.20
2014-12-14,349.40,349.40
2014-12-15,345.40,345.40
2014-12-16,330.20,330.20
2014-12-17,320.00,320.00
2014-12-18,310.30,310.30
2014-12-19,317.80,317.80
2014-12-20,330.40,330.40
2014-12-21,322.60,322.60
2014-12-22,330.80,330.80
2014-12-23,335.30,335.30
2014-12-24,322.40,322.40
2014-12-25,319.00,319.00
2014-12-26,330.00,330.00
2014-12-27,315.30,315.30
2014-12-28,316.50,316.50
2014-12-29,314.10,314.10
2014-12-30,311.30,311.30
2014-12-31,318.20,318.20
2015-01-01,314.90,314.90
2015-01-02,315.20,315.20
2015-01-03,287.10,287.10
2015-01-04,264.70,264.70
2015-01-05,274.80,274.80
2015-01-06,282.30,282.30
2015-01-07,291.30,291.30
2015-01-08,282.70,282.70
2015-01-09,288.00,288.00
2015-01-10,273.40,273.40
2015-01-11,264.80,264.80
2015-01-12,269.30,269.30
2015-01-13,221.30,221.30
2015-01-14,164.90,164.90
2015-01-15,209.80,209.80
2015-01-16,206.90,206.90
2015-01-17,199.60,199.60
2015-01-18,210.60,210.60
2015-01-19,215.90,215.90
2015-01-20,210.60,210.60
2015-01-21,228.20,228.20
2015-01-22,232.70,232.70
2015-01-23,232.20,232.20
2015-01-24,248.20,248.20
2015-01-25,252.10,252.10
2015-01-26,269.20,269.20
2015-01-27,263.30,263.30
2015-01-28,236.20,236.20
2015-01-29,234.00,234.00
2015-01-30,231.80,231.80
2015-01-31,218.50,218.50
2015-02-01,225.30,225.30
2015-02-02,238.90,238.90
2015-02-03,227.40,227.40
2015-02-04,226.60,226.60
2015-02-05,216.50,216.50
2015-02-06,223.00,223.00
2015-02-07,227.70,227.70
2015-02-08,223.70,223.70
2015-02-09,220.30,220.30
2015-02-10,219.70,219.70
2015-02-11,218.80,218.80
2015-02-12,221.80,221.80
2015-02-13,236.20,236.20
2015-02-14,258.60,258.60
2015-02-15,233.30,233.30
2015-02-16,235.80,235.80
2015-02-17,243.20,243.20
2015-02-18,235.20,235.20
2015-02-19,241.90,241.90
2015-02-20,244.50,244.50
2015-02-21,244.40,244.40
2015-02-22,235.70,235.70
2015-02-23,238.80,238.80
2015-02-24,238.90,238.90
2015-02-25,237.30,237.30
2015-02-26,236.50,236.50
2015-02-27,253.50,253.50
2015-02-28,254.10,254.10
2015-03-01,257.90,257.90
2015-03-02,273.80,273.80
2015-03-03,280.60,280.60
2015-03-04,271.90,271.90
2015-03-05,275.20,275.20
2015-03-06,272.60,272.60
2015-03-07,274.90,274.90
2015-03-08,274.50,274.50
2015-03-09,290.00,290.00
2015-03-10,291.40,291.40
2015-03-11,295.60,295.60
2015-03-12,293.90,293.90
2015-03-13,287.20,287.20
2015-03-14,281.60,281.60
2015-03-15,284.90,284.90
2015-03-16,290.40,290.40
2015-03-17,285.40,285.40
2015-03-18,255.90,255.90
2015-03-19,260.90,260.90
2015-03-20,261.80,261.80
2015-03-21,259.70,259.70
2015-03-22,268.60,268.60
2015-03-23,265.50,265.50
2015-03-24,246.70,246.70
2015-03-25,246.40,246.40
2015-03-26,248.00,248.00
2015-03-27,247.20,247.20
2015-03-28,252.00,252.00
2015-03-29,242.10,242.10
2015-03-30,246.80,246.80
2015-03-31,244.10,244.10
2015-04-01,246.20,246.20
2015-04-02,252.60,252.60
2015-04-03,254.50,254.50
2015-04-04,252.90,252.90
2015-04-05,259.60,259.60
2015-04-06,255.00,255.00
2015-04-07,253.00,253.00
2015-04-08,244.60,244.60
2015-04-09,243.30,243.30
2015-04-10,234.70,234.70
2015-04-11,236.50,236.50
2015-04-12,235.90,235.90
2015-04-13,223.60,223.60
2015-04-14,218.00,218.00
2015-04-15,223.00,223.00
2015-04-16,228.00,228.00
2015-04-17,222.60,222.60
2015-04-18,223.40,223.40
2015-04-19,223.00,223.00
2015-04-20,224.20,224.20
2015-04-21,233.70,233.70
2015-04-22,233.80,233.80
2015-04-23,235.40,235.40
2015-04-24,231.10,231.10
2015-04-25,226.10,226.10
2015-04-26,218.70,218.70
2015-04-27,229.00,229.00
2015-04-28,225.80,225.80
2015-04-29,225.40,225.40
2015-04-30,235.80,235.80
2015-05-01,233.20,233.20
2015-05-02,235.30,235.30
2015-05-03,240.00,240.00
2015-05-04,239.00,239.00
2015-05-05,235.80,235.80
2015-05-06,230.00,230.00
2015-05-07,237.70,237.70
2015-05-08,243.70,243.70
2015-05-09,241.40,241.40
2015-05-10,240.00,240.00
2015-05-11,241.80,241.80
2015-05-12,241.60,241.60
2015-05-13,236.40,236.40
2015-05-14,236.90,236.90
2015-05-15,237.20,237.20
2015-05-16,236.20,236.20
2015-05-17,236.30,236.30
2015-05-18,232.60,232.60
2015-05-19,232.00,232.00
2015-05-20,234.00,234.00
2015-05-21,235.40,235.40
2015-05-22,240.40,240.40
2015-05-23,238.90,238.90
2015-05-24,241.00,241.00
2015-05-25,237.40,237.40
2015-05-26,237.80,237.80
2015-05-27,237.30,237.30
2015-05-28,237.30,237.30
2015-05-29,237.00,237.00
2015-05-30,233.20,233.20
2015-05-31,229.80,229.80
2015-06-01,223.10,223.10
2015-06-02,225.70,225.70
2015-06-03,225.60,225.60
2015-06-04,224.20,224.20
2015-06-05,225.30,225.30
2015-06-06,224.70,224.70
2015-06-07,223.50,223.50
2015-06-08,228.60,228.60
2015-06-09,229.60,229.60
2015-06-10,228.80,228.80
2015-06-11,229.90,229.90
2015-06-12,230.50,230.50
2015-06-13,232.50,232.50
2015-06-14,233.80,233.80
2015-06-15,237.00,237.00
2015-06-16,249.80,249.80
2015-06-17,247.40,247.40
2015-06-18,248.40,248.40
2015-06-19,244.10,244.10
2015-06-20,245.00,245.00
2015-06-21,244.10,244.10
2015-06-22,247.50,247.50
2015-06-23,243.80,243.80
2015-06-24,240.60,240.60
2015-06-25,242.60,242.60
2015-06-26,242.90,242.90
2015-06-27,250.70,250.70
2015-06-28,248.90,248.90
2015-06-29,257.00,257.00
2015-06-30,264.10,264.10
2015-07-01,257.60,257.60
2015-07-02,254.90,254.90
2015-07-03,255.40,255.40
2015-07-04,260.50,260.50
2015-07-05,270.10,270.10
2015-07-06,269.10,269.10
2015-07-07,266.20,266.20
2015-07-08,268.60,268.60
2015-07-09,269.10,269.10
2015-07-10,283.60,283.60
2015-07-11,292.00,292.00
2015-07-12,310.40,310.40
2015-07-13,290.40,290.40
2015-07-14,287.00,287.00
2015-07-15,283.40,283.40
2015-07-16,276.60,276.60
2015-07-17,279.60,279.60
2015-07-18,274.00,274.00
2015-07-19,273.20,273.20
2015-07-20,277.70,277.70
2015-07-21,275.10,275.10
2015-07-22,276.50,276.50
2015-07-23,275.50,275.50
2015-07-24,288.40,288.40
2015-07-25,288.70,288.70
2015-07-26,291.80,291.80
2015-07-27,293.00,293.00
2015-07-28,293.70,293.70
2015-07-29,288.40,288.40
2015-07-30,287.00,287.00
2015-07-31,283.70,283.70
2015-08-01,280.50,280.50
2015-08-02,281.40,281.40
2015-08-03,281.60,281.60
2015-08-04,284.30,284.30
2015-08-05,281.70,281.70
2015-08-06,278.00,278.00
2015-08-07,277.90,277.90
2015-08-08,258.60,258.60
2015-08-09,263.90,263.90
2015-08-10,263.30,263.30
2015-08-11,269.00,269.00
2015-08-12,267.70,267.70
2015-08-13,263.40,263.40
2015-08-14,265.00,265.00
2015-08-15,260.50,260.50
2015-08-16,257.10,257.10
2015-08-17,257.10,257.10
2015-08-18,246.70,246.70
2015-08-19,226.00,226.00
2015-08-20,234.70,234.70
2015-08-21,232.40,232.40
